geoname,year,region,geocode,taxrevenueratio,  AGR,AGRm,AGRr,  MIN,MINm,MINr,  MAN,MANm,MANr,  Wholesale trade,  Retail trade,  TandW,TandWm,TandWr,  INF,INFm,INFr,   FandI,FandIm,FandIr,   RE,Rem,REr,"   Professional, scientific, and technical services",   Educational services,   HS,HSm,HSr,STR,GDP,taxrevenue,SPI,PIEPC,PIEPCm,TRADE,TRADEm,TRADEr,PSTE,PSTEm,PSTEr,igt,lg(igt),c,p,lg(pl),wapw,MEHI,MEHIm,unemployrate,lg(gdp),lg(ml),granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty
Vermont,2016,New England,45,0.098544573,418.1,0.04181,0.0132165,241.4,0.02414,0.007630861,2922.2,0.29222,0.092373248,1647.6,2326.7,510.5,0.05105,0.016137343,913.6,0.09136,0.02887968,1719.2,0.17192,0.054345387,4589.3,0.45893,0.145071709,1991.6,952.6,3399.9,0.33999,0.107473755,3117.428,31634.7,98544.57289,31073.3,43655,4.3655,3974.3,0.39743,0.125631032,2944.2,0.29442,0.093068687,,,,,,,73000,7.3,3.125,4.50016372,,660833,599787,61046,0.101779465,Democrat
Vermont,2017,New England,45,0.096882219,421.9,0.04219,0.012946007,175.5,0.01755,0.00538522,2939.9,0.29399,0.090210867,1617.6,2589,559.3,0.05593,0.017162127,832.1,0.08321,0.025532999,1844.2,0.18442,0.0565893,4612.7,0.46127,0.141540756,2109.9,947.5,3539,0.3539,0.108594258,3157.314,32589.2,96882.21865,31960.2,44891,4.4891,4206.6,0.42066,0.129079572,3057.4,0.30574,0.093816356,,,,,,,75090,7.509,3.008333333,4.5130737,,674712,613125,61587,0.100447706,Democrat
Vermont,2018,New England,45,0.101333626,400.4,0.04004,0.012196979,107.2,0.01072,0.003265525,3089.9,0.30899,0.094124492,1628.2,2674.9,555.9,0.05559,0.016933818,804.7,0.08047,0.024512761,1801.3,0.18013,0.054871176,4375.5,0.43755,0.133286422,2220.7,943.5,3647,0.3647,0.111094865,3326.56,32827.8,101333.6258,33117.1,47255,4.7255,4303.1,0.43031,0.131080974,3164.2,0.31642,0.096387818,,,,,,,80990,8.099,2.483333333,4.516241779,,696507,634179,62328,0.0982814,
Vermont,2019,New England,45,0.105209259,476.3,0.04763,0.014343102,94.7,0.00947,0.002851757,3027.7,0.30277,0.091174912,1659.9,2696.2,556,0.0556,0.016743155,906.6,0.09066,0.027300979,1858.7,0.18587,0.055972127,4348.4,0.43484,0.130945928,2316.7,912.4,3712.6,0.37126,0.111799709,3493.747,33207.6,105209.2593,34824.1,48187,4.8187,4356.1,0.43561,0.131177803,3229.1,0.32291,0.097239788,,,,,,,84630,8.463,2.1,4.521237489,,749554,685729,63825,0.093076128,
Vermont,2020,New England,45,0.106498572,401.3,0.04013,0.012421418,148.7,0.01487,0.004602703,2991.8,0.29918,0.092605031,1682,2629,528.3,0.05283,0.016352443,898.9,0.08989,0.027823605,1701.6,0.17016,0.052669537,4434.3,0.44343,0.137254659,2386,803.6,3659.1,0.36591,0.113259934,3440.66,32307.1,106498.5715,37273.8,47168,4.7168,4311,0.4311,0.133438161,3189.6,0.31896,0.098727524,,,,,,,75810,7.581,5.716666667,4.509297976,,750722,685084,65638,0.095810149,
Vermont,2021,New England,45,0.121170469,372.4,0.03724,0.010997968,125,0.0125,0.003691584,3171.3,0.31713,0.093656972,1625.2,2573.5,556.7,0.05567,0.01644084,1010.9,0.10109,0.029854581,1699.6,0.16996,0.050193734,4637.3,0.46373,0.136951874,2863.1,765.6,3715.9,0.37159,0.109740467,4102.929,33860.8,121170.4685,39603.5,51197,5.1197,4198.7,0.41987,0.123998842,3628.7,0.36287,0.107165218,,,,,,,82040,8.204,3.7,4.529697215,,706466,640281,66185,0.103368677,
Vermont,2022,New England,45,0.127566499,436.8,0.04368,0.012620849,120.2,0.01202,0.003473045,3096.7,0.30967,0.089475692,1530.5,2509.2,532.1,0.05321,0.015374436,1106.7,0.11067,0.031976862,1753.7,0.17537,0.050671205,4716.5,0.47165,0.136278005,3146.7,804.1,3807.8,0.38078,0.110022133,"4,415",34609.4,127566.4993,40790.3,55743,5.5743,4039.7,0.40397,0.116722624,3950.8,0.39508,0.114153958,,,,,,,72190,7.219,2.625,4.53919407,,696398,641753,54645,0.085149582,
Virginia,1997,Southeast,46,0,1040,0.104,0.00478707,2120,0.212,0.009758258,32690,3.269,0.150470491,12426,15806,8133,0.8133,0.037435806,11049,1.1049,0.050858013,14098,1.4098,0.064892413,35749,3.5749,0.16455092,22075,2440,15072,1.5072,0.069375688,0,217251.9,0,,20721,2.0721,28232,2.8232,0.129950532,24515,2.4515,0.112841361,,,,,,,73880,7.388,3.7,5.336963583,,234160,206311,27849,0.134985532,Republican
Virginia,1998,Southeast,46,0,1075,0.1075,0.004611844,2417,0.2417,0.010369141,34371,3.4371,0.147454584,13081,17103,8725,0.8725,0.03743101,12470,1.247,0.053497386,15834,1.5834,0.067929239,36397,3.6397,0.156146301,24706,2226,15409,1.5409,0.066105952,0,233095.5,0,199883.6,21809,2.1809,30184,3.0184,0.129491989,26932,2.6932,0.115540626,,,,,,,73560,7.356,2.775,5.367533889,,246128,218966,27162,0.124046656,Republican
Virginia,1998,Southeast,46,0,1075,0.1075,0.004611844,2417,0.2417,0.010369141,34371,3.4371,0.147454584,13081,17103,8725,0.8725,0.03743101,12470,1.247,0.053497386,15834,1.5834,0.067929239,36397,3.6397,0.156146301,24706,2226,15409,1.5409,0.066105952,0,233095.5,0,199883.6,21809,2.1809,30184,3.0184,0.129491989,26932,2.6932,0.115540626,,,,,,,73560,7.356,2.775,5.367533889,,246128,218966,27162,0.124046656,Republican
Virginia,1999,Southeast,46,0,1091,0.1091,0.004367524,2425,0.2425,0.009707832,35929,3.5929,0.143832044,13863,17861,8804,0.8804,0.035244435,13240,1.324,0.053002763,17065,1.7065,0.068315117,38652,3.8652,0.154732838,26956,2369,15774,1.5774,0.063146947,0,249798.3,0,214025.7,23245,2.3245,31724,3.1724,0.126998462,29325,2.9325,0.117394714,,,,,,,75950,7.595,2.7,5.397589478,,267886,237884,30002,0.126120294,Republican
Virginia,2000,Southeast,46,0.047391081,1407,0.1407,0.005271906,2482,0.2482,0.009299837,39060,3.906,0.146354404,14999,18479,8843,0.8843,0.033133948,13630,1.363,0.051070418,15965,1.5965,0.059819459,39689,3.9689,0.148711212,27943,2498,16389,1.6389,0.06140815,12648.035,266886.4,47391.081,231869.8,24772,2.4772,33478,3.3478,0.125439138,30441,3.0441,0.114059765,,,,,,,75780,7.578,2.283333333,5.426326444,,285874,254098,31776,0.125054113,Republican
Virginia,2001,Southeast,46,0.046074794,1225,0.1225,0.004313351,2668,0.2668,0.009394303,41561,4.1561,0.14634057,15173,19077,7900,0.79,0.027816715,14016,1.4016,0.049351783,17592,1.7592,0.061943248,42566,4.2566,0.149879279,30293,2646,16803,1.6803,0.059165097,13085.329,284001.9,46074.79387,244314.3,25688,2.5688,34250,3.425,0.120597785,32939,3.2939,0.115981618,,,,,,,78950,7.895,3.283333333,5.453321246,,318542,284384,34158,0.120112243,Republican
Virginia,2002,Southeast,46,0.043580632,1151,0.1151,0.003924632,2381,0.2381,0.008118635,37230,3.723,0.12694531,15114,20131,7709,0.7709,0.026285828,15262,1.5262,0.052039735,17328,1.7328,0.059084296,42972,4.2972,0.146524143,32757,2663,17712,1.7712,0.060393643,12781.149,293275.9,43580.63175,251357.7,26744,2.6744,35245,3.5245,0.120176939,35420,3.542,0.120773647,,,,,,,77030,7.703,4.358333333,5.467276376,,352895,314672,38223,0.12146934,Democrat
Virginia,2002,Southeast,46,0.043580632,1151,0.1151,0.003924632,2381,0.2381,0.008118635,37230,3.723,0.12694531,15114,20131,7709,0.7709,0.026285828,15262,1.5262,0.052039735,17328,1.7328,0.059084296,42972,4.2972,0.146524143,32757,2663,17712,1.7712,0.060393643,12781.149,293275.9,43580.63175,251357.7,26744,2.6744,35245,3.5245,0.120176939,35420,3.542,0.120773647,,,,,,,77030,7.703,4.358333333,5.467276376,,352895,314672,38223,0.12146934,Republican
Virginia,2003,Southeast,46,0.041838592,1084,0.1084,0.003496986,2525,0.2525,0.008145655,37162,3.7162,0.11988469,16205,21652,7797,0.7797,0.025153138,15731,1.5731,0.050748239,18026,1.8026,0.058151914,45109,4.5109,0.145521728,35048,2849,18471,1.8471,0.059587485,12969.177,309981.2,41838.59215,266325.2,28112,2.8112,37857,3.7857,0.122126761,37897,3.7897,0.122255801,,,,,,,83290,8.329,4.341666667,5.491335355,,388542,350650,37892,0.10806217,Democrat
Virginia,2004,Southeast,46,0.042838343,1373,0.1373,0.004132423,2813,0.2813,0.008466501,37368,3.7368,0.112469323,17158,22402,8964,0.8964,0.026979635,18970,1.897,0.057095457,13217,1.3217,0.039780214,48001,4.8001,0.144472275,38585,3105,19346,1.9346,0.058227133,14233.065,332250.6,42838.3425,284687.3,29888,2.9888,39560,3.956,0.119066753,41690,4.169,0.125477576,,,,,,,75860,7.586,4.083333333,5.521465774,,407512,369909,37603,0.101654731,Democrat
Virginia,2005,Southeast,46,0.044182225,1522,0.1522,0.00422426,2536,0.2536,0.007038583,37993,3.7993,0.105448296,18067,23326,8950,0.895,0.024840425,19955,1.9955,0.055384433,17080,1.708,0.047404967,52815,5.2815,0.14658626,42054,3098,20416,2.0416,0.056663923,15918.847,360299.8,44182.22547,303288.9,31765,3.1765,41393,4.1393,0.114884882,45152,4.5152,0.12531786,,,,,,,74840,7.484,3.825,5.556664021,,428018,388870,39148,0.100671175,Democrat
Virginia,2006,Southeast,46,0.045600062,1448,0.1448,0.003819276,2878,0.2878,0.007591076,38616,3.8616,0.101854406,18543,23249,10694,1.0694,0.028206728,19602,1.9602,0.051702664,18292,1.8292,0.048247379,53973,5.3973,0.142360366,44749,3264,21269,2.1269,0.05609958,17288.324,379129.4,45600.06161,323553.8,33267,3.3267,41792,4.1792,0.110231494,48013,4.8013,0.126640139,,,,,,,80020,8.002,3.341666667,5.578787464,,434099,391181,42918,0.109713918,Democrat
Virginia,2006,Southeast,46,0.045600062,1448,0.1448,0.003819276,2878,0.2878,0.007591076,38616,3.8616,0.101854406,18543,23249,10694,1.0694,0.028206728,19602,1.9602,0.051702664,18292,1.8292,0.048247379,53973,5.3973,0.142360366,44749,3264,21269,2.1269,0.05609958,17288.324,379129.4,45600.06161,323553.8,33267,3.3267,41792,4.1792,0.110231494,48013,4.8013,0.126640139,,,,,,,80020,8.002,3.341666667,5.578787464,,434099,391181,42918,0.109713918,Democrat
Virginia,2007,Southeast,46,0.047507929,1092,0.1092,0.002779211,2598,0.2598,0.006612078,38371,3.8371,0.097656682,18946,22506,9948,0.9948,0.025318305,20128,2.0128,0.051227065,16567,1.6567,0.042164089,56672,5.6672,0.144233914,46965,3493,21829,2.1829,0.05555622,18666.687,392917.3,47507.92851,341200.3,34647,3.4647,41452,4.1452,0.105498027,50458,5.0458,0.128418881,,,,,,,80800,8.08,3.283333333,5.594301151,,443797,397808,45989,0.115606021,Democrat
Virginia,2008,Southeast,46,0.045918293,1060,0.106,0.002656428,2765,0.2765,0.006929267,35806,3.5806,0.089732129,18623,21301,9874,0.9874,0.024744876,20615,2.0615,0.05166251,15895,1.5895,0.039833888,56169,5.6169,0.140763112,50648,3671,23307,2.3307,0.058408835,18322.873,399032.1,45918.29329,355506.4,35537,3.5537,39924,3.9924,0.100052101,54319,5.4319,0.136126893,,,,,,,81670,8.167,4.275,5.601007834,,461317,411142,50175,0.122038128,Democrat
Virginia,2009,Southeast,46,0.040613234,1322,0.1322,0.003232916,2297,0.2297,0.005617254,38906,3.8906,0.095143607,16642,20709,9624,0.9624,0.023535241,18942,1.8942,0.046322166,17171,1.7171,0.041991232,56519,5.6519,0.138215738,52261,4062,24055,2.4055,0.058825874,16607.511,408918.7,40613.23437,349465.4,34817,3.4817,37351,3.7351,0.091340895,56323,5.6323,0.137736425,,,,,,,80030,8.003,6.833333333,5.611636971,,537991,484480,53511,0.11045038,Democrat
Virginia,2010,Southeast,46,0.038805811,1213,0.1213,0.002868277,2668,0.2668,0.00630879,41355,4.1355,0.097788613,16793,21282,9910,0.991,0.023433325,18350,1.835,0.043390667,17106,1.7106,0.040449087,58346,5.8346,0.13796577,54584,3894,23965,2.3965,0.056667975,16411.055,422902,38805.8108,364677.9,35834,3.5834,38075,3.8075,0.090032679,58478,5.8478,0.138277899,,,,,,,78780,7.878,7.291666667,5.626239739,,608390,559569,48821,0.087247507,Republican
Virginia,2010,Southeast,46,0.038805811,1213,0.1213,0.002868277,2668,0.2668,0.00630879,41355,4.1355,0.097788613,16793,21282,9910,0.991,0.023433325,18350,1.835,0.043390667,17106,1.7106,0.040449087,58346,5.8346,0.13796577,54584,3894,23965,2.3965,0.056667975,16411.055,422902,38805.8108,364677.9,35834,3.5834,38075,3.8075,0.090032679,58478,5.8478,0.138277899,,,,,,,78780,7.878,7.291666667,5.626239739,,608390,559569,48821,0.087247507,Democrat
Virginia,2011,Southeast,46,0.040278673,1255,0.1255,0.002902454,2541,0.2541,0.005876602,40635,4.0635,0.093977072,17126,21266,10118,1.0118,0.023400025,16639,1.6639,0.038481223,17869,1.7869,0.04132586,59701,5.9701,0.138071249,56013,3711,24345,2.4345,0.056302986,17416.204,432392.7,40278.6726,385635.1,36761,3.6761,38392,3.8392,0.088789658,59724,5.9724,0.138124441,,,,,,,79250,7.925,6.541666667,5.635878353,,606770,552210,54560,0.098802992,Republican
Virginia,2012,Southeast,46,0.040779631,1115,0.1115,0.0025059,2160,0.216,0.004854478,39882,3.9882,0.089632543,17044,21541,10142,1.0142,0.022793572,15182,1.5182,0.034120688,18775,1.8775,0.042195752,60437,6.0437,0.135828745,56445,3641,24891,2.4891,0.055941117,18144.897,444950,40779.63142,402072.1,37422,3.7422,38585,3.8585,0.086717609,60086,6.0086,0.135039892,,,,,,,80250,8.025,5.95,5.648311211,,544573,488543,56030,0.11468796,Republican
Virginia,2013,Southeast,46,0.042162421,1235,0.1235,0.002713868,1734,0.1734,0.003810403,39734,3.9734,0.08731404,17544,22215,10116,1.0116,0.022229547,15736,1.5736,0.034579295,18594,1.8594,0.040859648,60594,6.0594,0.133153141,55437,3516,25567,2.5567,0.056182565,19186.853,455070,42162.42117,398579.8,37935,3.7935,39759,3.9759,0.087368976,58953,5.8953,0.129547103,,,,,,,80850,8.085,5.55,5.658078206,,546178,486781,59397,0.122019964,Republican
Virginia,2014,Southeast,46,0.040817518,1357,0.1357,0.002925946,1912,0.1912,0.004122629,38444,3.8444,0.082892447,17843,22425,10151,1.0151,0.021887453,16292,1.6292,0.035128596,19097,1.9097,0.0411767,61538,6.1538,0.132687426,54350,3424,26031,2.6031,0.0561277,18930.418,463781.7,40817.51824,414710.1,38807,3.8807,40268,4.0268,0.086825332,57774,5.7774,0.124571539,,,,,,,80020,8.002,5.116666667,5.666313608,,576978,517428,59550,0.115088476,Democrat
Virginia,2014,Southeast,46,0.040817518,1357,0.1357,0.002925946,1912,0.1912,0.004122629,38444,3.8444,0.082892447,17843,22425,10151,1.0151,0.021887453,16292,1.6292,0.035128596,19097,1.9097,0.0411767,61538,6.1538,0.132687426,54350,3424,26031,2.6031,0.0561277,18930.418,463781.7,40817.51824,414710.1,38807,3.8807,40268,4.0268,0.086825332,57774,5.7774,0.124571539,,,,,,,80020,8.002,5.116666667,5.666313608,,576978,517428,59550,0.115088476,Republican
Virginia,2015,Southeast,46,0.042376579,1441,0.1441,0.002973413,1713,0.1713,0.003534668,37036,3.7036,0.076421471,18366,23033,10208,1.0208,0.02106357,17797,1.7797,0.036722997,19210,1.921,0.039638634,63420,6.342,0.130863206,56765,3401,27201,2.7201,0.056127563,20536.885,484628.2,42376.57858,433088.2,39389,3.9389,41399,4.1399,0.085424249,60166,6.0166,0.12414878,,,,,,,74430,7.443,4.366666667,5.685408682,,624357,567054,57303,0.101053868,Democrat
Virginia,2016,Southeast,46,0.042953557,1504,0.1504,0.003045364,1080.4,0.10804,0.00218764,42101.5,4.21015,0.085248919,21232.1,25207.1,13056.8,1.30568,0.026437967,19261.9,1.92619,0.039002319,25007.4,2.50074,0.050636054,69792.6,6.97926,0.141319043,63386.9,5055.4,31432.3,3.14323,0.063645466,21213.28,493865.5,42953.55719,444691.4,40164,4.0164,46439.2,4.64392,0.09403208,68442.3,6.84423,0.138584898,,,,,,,79730,7.973,4,5.693608689,,660833,599787,61046,0.101779465,Democrat
Virginia,2017,Southeast,46,0.043097321,1848.7,0.18487,0.003588544,1379,0.1379,0.002676801,42028.8,4.20288,0.081582834,22276.2,27619.2,13857.1,1.38571,0.026898257,17686.9,1.76869,0.034332349,27253.2,2.72532,0.05290166,69812.8,6.98128,0.135514839,66723,5036.5,33048.2,3.30482,0.064150435,22202.326,515167.2,43097.32064,462372.2,41093,4.1093,49895.4,4.98954,0.096852828,71759.5,7.17595,0.139293612,,,,,,,83500,8.35,3.666666667,5.711948204,,674712,613125,61587,0.100447706,Democrat
Virginia,2018,Southeast,46,0.046073026,1767.8,0.17678,0.003349581,1373.5,0.13735,0.002602472,44173.8,4.41738,0.083699356,22645.8,28334.3,13801.5,1.38015,0.02615072,17759.2,1.77592,0.033649666,27784,2.7784,0.052644394,72066.5,7.20665,0.136549712,71643.4,5083,33756.2,3.37562,0.063960361,24315.846,527767.5,46073.02647,479766.6,42644,4.2644,50980.1,5.09801,0.096595755,76726.4,7.67264,0.145379168,,,,,,,89180,8.918,3.008333333,5.722442643,,696507,634179,62328,0.0982814,Democrat
Virginia,2019,Southeast,46,0.050042399,1755.7,0.17557,0.003244865,1432.3,0.14323,0.002647161,43000,4.3,0.079472128,22580.1,29777.9,13938.1,1.39381,0.025760243,21824.1,2.18241,0.040335062,28570.1,2.85701,0.052802945,71999.9,7.19999,0.133069424,74561.7,5198.7,34731.7,3.47317,0.064190746,27076.451,541070.2,50042.3993,501811.6,43669,4.3669,52358,5.2358,0.09676748,79760.4,7.97604,0.147412295,,,,,,,92610,9.261,2.758333333,5.733253615,,749554,685729,63825,0.093076128,
Virginia,2020,Southeast,46,0.052572215,1393.1,0.13931,0.002609641,1310.2,0.13102,0.002454347,42285.9,4.22859,0.079212548,23343.5,30089.4,12621.1,1.26211,0.023642621,22103.9,2.21039,0.041406385,29670.6,2.96706,0.055580793,71101.6,7.11016,0.13319189,76270.6,4790.3,33625.7,3.36257,0.062989729,28064.536,533828.3,52572.2147,530920.4,42913,4.2913,53432.9,5.34329,0.100093794,81060.9,8.10609,0.151848263,,,,,,,92670,9.267,6.508333333,5.727401593,,750722,685084,65638,0.095810149,
Virginia,2021,Southeast,46,0.057442443,1689.6,0.16896,0.003001663,1531.2,0.15312,0.002720257,43511.2,4.35112,0.077299925,23688.1,30025.2,14383.9,1.43839,0.025553751,27152.4,2.71524,0.04823766,31234.7,3.12347,0.05549008,74335.5,7.43355,0.132060907,83717,5053.2,35711.2,3.57112,0.063442816,32333.662,562888,57442.44326,578639.7,48003,4.8003,53713.3,5.37133,0.095424489,88770.2,8.87702,0.157704908,,,,,,,86550,8.655,3.883333333,5.75042199,,706466,640281,66185,0.103368677,
Virginia,2022,Southeast,46,0.063704115,1941.6,0.19416,0.0033652,1591.7,0.15917,0.00275875,45108,4.5108,0.078181614,22619.6,28889.4,14792.6,1.47926,0.025638675,29827.9,2.98279,0.051697999,29683.5,2.96835,0.051447724,78160.1,7.81601,0.135467827,88495.4,5134.2,37339.9,3.73399,0.064717869,"36,755",576964.3,63704.1148,599042,52057,5.2057,51509,5.1509,0.089275888,93629.6,9.36296,0.162279711,,,,,,,85170,8.517,2.833333333,5.761148942,,696398,641753,54645,0.085149582,
Washington,1997,Far West,47,0,3297,0.3297,0.017003821,758,0.0758,0.00390928,37209,3.7209,0.191900261,14751,16203,7773,0.7773,0.04008817,17199,1.7199,0.088701459,6636,0.6636,0.03422425,35695,3.5695,0.184092016,14304,1490,14811,1.4811,0.07638568,0,193897.6,0,,21054,2.1054,30954,3.0954,0.159640965,15794,1.5794,0.081455366,,,,,,,76640,7.664,4.941666667,5.287572434,,234160,206311,27849,0.134985532,Democrat
Washington,1997,Far West,47,0,3297,0.3297,0.017003821,758,0.0758,0.00390928,37209,3.7209,0.191900261,14751,16203,7773,0.7773,0.04008817,17199,1.7199,0.088701459,6636,0.6636,0.03422425,35695,3.5695,0.184092016,14304,1490,14811,1.4811,0.07638568,0,193897.6,0,,21054,2.1054,30954,3.0954,0.159640965,15794,1.5794,0.081455366,,,,,,,76640,7.664,4.941666667,5.287572434,,234160,206311,27849,0.134985532,Democrat
Washington,1998,Far West,47,0,3343,0.3343,0.015903523,866,0.0866,0.004119788,37865,3.7865,0.180133679,15308,18035,8389,0.8389,0.039908661,21746,2.1746,0.103451393,8097,0.8097,0.03851954,36053,3.6053,0.171513523,15520,1535,15446,1.5446,0.07348065,0,210205,0,169365.4,22788,2.2788,33343,3.3343,0.158621346,17055,1.7055,0.081135082,,,,,,,80460,8.046,4.833333333,5.322643042,,246128,218966,27162,0.124046656,Democrat
Washington,1999,Far West,47,0,3603,0.3603,0.015627514,935,0.0935,0.004055433,39232,3.9232,0.170163375,15775,19055,7953,0.7953,0.034495038,30966,3.0966,0.134310743,8606,0.8606,0.037327335,38258,3.8258,0.165938785,15866,1572,15934,1.5934,0.069111522,0,230554.9,0,179870.3,24191,2.4191,34830,3.483,0.151070309,17438,1.7438,0.075634914,,,,,,,75590,7.559,4.825,5.362774357,,267886,237884,30002,0.126120294,Democrat
Washington,2000,Far West,47,0.052841475,4088,0.4088,0.017188618,870,0.087,0.003658047,40841,4.0841,0.1717222,16931,19910,8084,0.8084,0.033990408,23604,2.3604,0.09924661,8931,0.8931,0.037551749,39227,3.9227,0.164935892,17015,1629,16326,1.6326,0.068645152,12567.383,237831.8,52841.47452,192317.8,25767,2.5767,36841,3.6841,0.154903592,18644,1.8644,0.078391536,566452,9.7532,12,Democratic,3.77163,0.6752,68330,6.833,5.091666667,5.376269923,5.223262247,285874,254098,31776,0.125054113,Democrat
Washington,2001,Far West,47,0.052957598,3609,0.3609,0.01507357,673,0.0673,0.002810893,37103,3.7103,0.154966656,16946,19781,7462,0.7462,0.031166245,21418,2.1418,0.089455727,10611,1.0611,0.044318551,40100,4.01,0.167484109,17963,1710,16771,1.6771,0.070046783,12679.41,239425.7,52957.59812,197445.7,26227,2.6227,36727,3.6727,0.153396231,19673,1.9673,0.082167453,615147.5,9.789,4,Democratic,3.77712,0.6785,66770,6.677,6.008333333,5.379170766,5.227326129,318542,284384,34158,0.120112243,Democrat
Washington,2002,Far West,47,0.050882843,4124,0.4124,0.016616362,636,0.0636,0.002562562,37380,3.738,0.150610966,16721,20411,7283,0.7283,0.02934456,22809,2.2809,0.091901699,12074,1.2074,0.048648389,39577,3.9577,0.159463087,18644,1654,17497,1.7497,0.070498664,12628.567,248189.1,50882.84296,201073.1,26895,2.6895,37132,3.7132,0.149611728,20298,2.0298,0.081784414,657429.5,9.8178,4,Democratic,3.78192,0.6811,70130,7.013,7.075,5.394782704,5.233600147,352895,314672,38223,0.12146934,Democrat
Washington,2003,Far West,47,0.050182295,4632,0.4632,0.017935219,730,0.073,0.002826578,34864,3.4864,0.134994277,17749,21427,7417,0.7417,0.028718809,23828,2.3828,0.09226261,13023,1.3023,0.050425381,39493,3.9493,0.152917881,18683,1694,17886,1.7886,0.069255038,12960.22,258262.8,50182.29493,209167.8,28174,2.8174,39176,3.9176,0.151690449,20377,2.0377,0.078900252,697392.6,9.8435,4,Democratic,3.78562,0.6828,72230,7.223,7.233333333,5.412061855,5.234322364,388542,350650,37892,0.10806217,Democrat
Washington,2004,Far West,47,0.051442296,4507,0.4507,0.016685473,647,0.0647,0.002395274,34727,3.4727,0.128563665,18935,21971,8609,0.8609,0.031871587,24326,2.4326,0.090057872,12435,1.2435,0.046035914,39856,3.9856,0.147551859,19595,1790,18462,1.8462,0.068348616,13895.346,270115.2,51442.29573,224342.9,29696,2.9696,40906,4.0906,0.15143909,21385,2.1385,0.079169925,770155.4,9.8866,4,Democratic,3.79089,0.6841,74050,7.405,6.3,5.431549024,5.229405362,407512,369909,37603,0.101654731,Democrat
Washington,2005,Far West,47,0.050116849,4816,0.4816,0.016264737,909,0.0909,0.003069902,42855,4.2855,0.144731167,19777,23121,9201,0.9201,0.031073888,26143,2.6143,0.088290909,13163,1.3163,0.044454471,41942,4.1942,0.141647757,20238,1741,18901,1.8901,0.063833014,14839.634,296100.7,50116.84876,232783.8,31270,3.127,42898,4.2898,0.144876388,21979,2.1979,0.074228126,801009.2,9.9036,4,Democratic,3.79639,0.6862,73010,7.301,5.591666667,5.471439434,5.229405362,428018,388870,39148,0.100671175,Democrat
Washington,2005,Far West,47,0.050116849,4816,0.4816,0.016264737,909,0.0909,0.003069902,42855,4.2855,0.144731167,19777,23121,9201,0.9201,0.031073888,26143,2.6143,0.088290909,13163,1.3163,0.044454471,41942,4.1942,0.141647757,20238,1741,18901,1.8901,0.063833014,14839.634,296100.7,50116.84876,232783.8,31270,3.127,42898,4.2898,0.144876388,21979,2.1979,0.074228126,801009.2,9.9036,4,Democratic,3.79639,0.6862,73010,7.301,5.591666667,5.471439434,5.229405362,428018,388870,39148,0.100671175,Democrat
Washington,2006,Far West,47,0.051742352,5544,0.5544,0.017479739,1092,0.1092,0.003442979,44361,4.4361,0.139866291,20649,23817,9764,0.9764,0.030785024,26866,2.6866,0.084706111,13277,1.3277,0.041861201,43652,4.3652,0.137630877,20741,1756,19553,1.9553,0.061648872,16410.977,317167.2,51742.3523,253199.9,32914,3.2914,44466,4.4466,0.140197347,22497,2.2497,0.070931042,809532.2,9.9082,4,Democratic,3.80419,0.6873,76660,7.666,5,5.501288268,5.240596669,434099,391181,42918,0.109713918,Democrat
Washington,2007,Far West,47,0.051107946,5065,0.5065,0.014620018,934,0.0934,0.002695972,49011,4.9011,0.141469241,21357,23833,9745,0.9745,0.028128742,33368,3.3368,0.096316044,13233,1.3233,0.038196782,48066,4.8066,0.138741518,22791,1817,19937,1.9937,0.057547739,17705.98,346442.8,51107.94625,274770.4,34389,3.4389,45190,4.519,0.130440003,24608,2.4608,0.071030485,831728.2,9.92,8,Democratic,3.81034,0.6872,79330,7.933,4.6,5.53963154,5.241621181,443797,397808,45989,0.115606021,Democrat
Washington,2008,Far West,47,0.05049467,5011,0.5011,0.014088594,569,0.0569,0.001599762,47501,4.7501,0.133550646,21353,23390,9661,0.9661,0.027162224,34120,3.412,0.095929518,13035,1.3035,0.036648337,49527,4.9527,0.139246813,24244,1917,21497,2.1497,0.060439533,17959.833,355677.8,50494.66961,289381.1,35397,3.5397,44743,4.4743,0.125796437,26161,2.6161,0.073552524,876697.3,9.9428,8,Democratic,3.81705,0.6864,74610,7.461,5.291666667,5.551056759,5.242369962,461317,411142,50175,0.122038128,Democrat
Washington,2009,Far West,47,0.046397204,5706,0.5706,0.016135418,558,0.0558,0.001577912,47611,4.7611,0.134634309,18802,22333,9371,0.9371,0.026499299,31598,3.1598,0.089352774,14315,1.4315,0.040479934,48806,4.8806,0.138013528,22471,1968,21944,2.1944,0.062053208,16407.536,353632,46397.20387,277889.8,34437,3.4437,41135,4.1135,0.116321487,24439,2.4439,0.069108565,1054761.2,10.0232,16,Democratic,3.82396,0.6843,79890,7.989,8.266666667,5.548551557,5.242350078,537991,484480,53511,0.11045038,Democrat
