geoname,year,region,taxrevenueratio,agr,agrm,agrr,min,minm,minr,man,manm,manr,wholesaletrade,retailtrade,tandw,tandwm,tandwr,inf,infm,infr,fandi,fandim,fandir,re,rem,rer,professionalscientificandtechnic,educationalservices,hs,hsm,hsr,str,gdp,taxrevenue,spi,piepc,piepcm,trade,tradem,trader,pste,pstem,pster,igt,lgigt,c,p,lgpl,wapw,mehi,mehim,unemployrate,lggdp,lgml,granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty
North Carolina,2010,Southeast,0.0130405,4085,0.4085,0.00983848,598,0.0598,0.00144025,89051,8.9051,0.2144741,21773,22085,8980,0.898,0.0216278,12703,1.2703,0.0305944,28672,2.8672,0.0690548,45562,4.5562,0.1097334,21025,4354,27924,2.7924,0.0672533,5414.5,415206.4,13040.5,343104.3,29345,2.9345,43858,4.3858,0.1056294,25379,2.5379,0.0611238,,,,,,,57200,5.72,10.71667,5.618264,,608390,559569,48821,0.0872475,Democrat
Mississippi,2005,Southeast,0.0670672,2198,0.2198,0.02713724,922,0.0922,0.01138332,14083,1.4083,0.1738734,4887,7687,3066,0.3066,0.0378539,1916,0.1916,0.0236556,3444,0.3444,0.0425208,7720,0.772,0.0953137,2896,557,6172,0.6172,0.0762016,5432.152,80995.7,67067.16,77635,22374,2.2374,12574,1.2574,0.1552428,3453,0.3453,0.0426319,,,,,,,47390,4.739,7.6,4.908462,,428018,388870,39148,0.1006712,Republican
Alabama,2016,Southeast,0.0509115,1986.7,0.19867,0.00976753,1792.4,0.17924,0.00881226,34083.1,3.40831,0.1675682,11849.7,14018.5,5297.3,0.52973,0.026044,4709.2,0.47092,0.0231526,11574.2,1.15742,0.0569041,22292,2.2292,0.1095977,12223.6,1378,15234.2,1.52342,0.0748983,10355.317,203398.4,50911.5,190871.8,32005,3.2005,25868.2,2.58682,0.12718,13601.6,1.36016,0.0668717,,,,,,,90860,9.086,5.908333,5.308348,,660833,599787,61046,0.1017795,Republican
Louisiana,2015,Southeast,0.0413782,1465,0.1465,0.00625149,14793,1.4793,0.06312512,40047,4.0047,0.1708897,11071,14122,8362,0.8362,0.0356826,5550,0.555,0.0236831,6723,0.6723,0.0286886,21990,2.199,0.0938364,10041,1707,15210,1.521,0.0649046,9696.73,234344.1,41378.17,198425.9,33707,3.3707,25193,2.5193,0.1075043,11748,1.1748,0.0501314,,,,,,,55590,5.559,6.291667,5.369854,,624357,567054,57303,0.1010539,Republican
South Carolina,2005,Southeast,0.0513151,1144,0.1144,0.00802151,437,0.0437,0.00306416,27267,2.7267,0.1911909,9979,12746,3910,0.391,0.0274162,3750,0.375,0.0262943,6628,0.6628,0.0464743,16827,1.6827,0.1179877,6775,956,9198,0.9198,0.0644946,7318.388,142616.6,51315.12,124417,26362,2.6362,22725,2.2725,0.1593433,7731,0.7731,0.0542083,,,,,,,57990,5.799,7.291667,5.15417,,428018,388870,39148,0.1006712,Republican
Virginia,2001,Southeast,0.0460748,1225,0.1225,0.00431335,2668,0.2668,0.0093943,41561,4.1561,0.1463406,15173,19077,7900,0.79,0.0278167,14016,1.4016,0.0493518,17592,1.7592,0.0619432,42566,4.2566,0.1498793,30293,2646,16803,1.6803,0.0591651,13085.329,284001.9,46074.79,244314.3,25688,2.5688,34250,3.425,0.1205978,32939,3.2939,0.1159816,,,,,,,78950,7.895,3.283333,5.453321,,318542,284384,34158,0.1201122,Republican
Florida,2002,Southeast,0.0462176,5814,0.5814,0.01059904,1699,0.1699,0.00309731,31365,3.1365,0.057179,43054,50758,16010,1.601,0.0291866,33050,3.305,0.0602508,33957,3.3957,0.0619043,103816,10.3816,0.1892586,44590,5036,47931,4.7931,0.0873792,25352.237,548540.3,46217.64,514288.8,26836,2.6836,93812,9.3812,0.1710212,49626,4.9626,0.0904692,,,1,Swing,4.22244,,59020,5.902,4.958333,5.739209,5.415838,352895,314672,38223,0.1214693,Republican
North Carolina,2014,Southeast,0.0120642,4328,0.4328,0.00910722,496,0.0496,0.00104371,85713,8.5713,0.1803622,25046,23588,9574,0.9574,0.0201462,14707,1.4707,0.0309473,30292,3.0292,0.0637421,48740,4.874,0.1025615,24018,4454,29799,2.9799,0.0627047,5733.25,475227.2,12064.23,393886.1,33144,3.3144,48634,4.8634,0.1023384,28472,2.8472,0.0599124,,,,,,,56590,5.659,6.108333,5.676901,,576978,517428,59550,0.1150885,Republican
Mississippi,2012,Southeast,0.0698027,1636,0.1636,0.0164233,1560,0.156,0.01566036,15370,1.537,0.1542947,4610,7496,3218,0.3218,0.0323045,2028,0.2028,0.0203585,4109,0.4109,0.041249,9639,0.9639,0.0967629,2986,719,7140,0.714,0.0716762,6953.365,99614.6,69802.67,99732.8,27446,2.7446,12106,1.2106,0.1215284,3705,0.3705,0.0371933,,,,,,,45500,4.55,8.825,4.998323,,544573,488543,56030,0.114688,Republican
Georgia,2013,Southeast,0.0389904,3276,0.3276,0.00711269,1014,0.1014,0.00220155,47118,4.7118,0.1023003,32542,25581,16998,1.6998,0.0369052,33454,3.3454,0.0726337,28307,2.8307,0.0614588,51936,5.1936,0.1127609,28185,4391,27279,2.7279,0.0592268,17958.399,460585.1,38990.4,374124.6,31764,3.1764,58123,5.8123,0.1261938,32576,3.2576,0.0707274,,,,,,,57650,5.765,8.141666,5.66331,,546178,486781,59397,0.12202,Republican
Virginia,2003,Southeast,0.0418386,1084,0.1084,0.00349699,2525,0.2525,0.00814565,37162,3.7162,0.1198847,16205,21652,7797,0.7797,0.0251531,15731,1.5731,0.0507482,18026,1.8026,0.0581519,45109,4.5109,0.1455217,35048,2849,18471,1.8471,0.0595875,12969.177,309981.2,41838.59,266325.2,28112,2.8112,37857,3.7857,0.1221268,37897,3.7897,0.1222558,,,,,,,83290,8.329,4.341667,5.491335,,388542,350650,37892,0.1080622,Democrat
Arkansas,2008,Southeast,0.0761001,2538,0.2538,0.02564794,1999,0.1999,0.02020104,16224,1.6224,0.1639528,7784,6936,4526,0.4526,0.0457378,4372,0.4372,0.0441816,3980,0.398,0.0402202,9482,0.9482,0.095821,3574,480,7752,0.7752,0.0783384,7530.504,98955.3,76100.05,92435.6,26147,2.6147,14720,1.472,0.148754,4054,0.4054,0.040968,,,,,,,61810,6.181,5.441667,4.995439,,461317,411142,50175,0.1220381,Democrat
Kentucky,2007,Southeast,0.0640335,1652,0.1652,0.01069036,5585,0.5585,0.03614145,30587,3.0587,0.1979335,11631,10023,7555,0.7555,0.0488896,4290,0.429,0.0277613,7047,0.7047,0.0456023,14535,1.4535,0.0940584,5846,898,12297,1.2297,0.0795759,9895.207,154531.7,64033.51,134209.9,27048,2.7048,21654,2.1654,0.1401266,6744,0.6744,0.0436415,,,,,,,53890,5.389,5.366667,5.189018,,443797,397808,45989,0.115606,Democrat
North Carolina,2015,Southeast,0.0127709,4275,0.4275,0.00849404,309,0.0309,0.00061396,85508,8.5508,0.1698966,25808,24422,9386,0.9386,0.0186491,16251,1.6251,0.0322893,29647,2.9647,0.0589059,50588,5.0588,0.1005138,25706,4388,30702,3.0702,0.0610021,6427.5,503294.3,12770.86,414760.4,34154,3.4154,50230,5.023,0.0998024,30094,3.0094,0.059794,,,,,,,61490,6.149,5.658333,5.701822,,624357,567054,57303,0.1010539,Republican
Tennessee,2011,Southeast,0.0425803,1246,0.1246,0.00465518,791,0.0791,0.00295525,41504,4.1504,0.1550629,17444,18905,12128,1.2128,0.0453114,8332,0.8332,0.0311291,12748,1.2748,0.0476277,29154,2.9154,0.1089221,13127,2523,24926,2.4926,0.0931259,11397.01,267659.1,42580.32,241431.7,30434,3.0434,36349,3.6349,0.1358033,15650,1.565,0.0584699,,,,,,,53510,5.351,9.108334,5.427582,,606770,552210,54560,0.098803,Republican
Mississippi,2006,Southeast,0.0697528,1619,0.1619,0.0188543,1112,0.1112,0.01294996,15546,1.5546,0.1810432,5031,8116,3176,0.3176,0.0369866,1913,0.1913,0.0222781,3450,0.345,0.0401775,7632,0.7632,0.0888796,2981,603,6441,0.6441,0.0750096,5989.603,85869,69752.8,80835.7,23804,2.3804,13147,1.3147,0.1531053,3584,0.3584,0.041738,,,,,,,48660,4.866,6.375,4.933836,,434099,391181,42918,0.1097139,Republican
Mississippi,2000,Southeast,0.0717729,1494,0.1494,0.02275847,915,0.0915,0.01393842,12833,1.2833,0.1954882,4292,6466,2758,0.2758,0.0420133,1536,0.1536,0.0233983,3349,0.3349,0.0510161,7714,0.7714,0.1175092,2554,515,5336,0.5336,0.0812846,4711.594,65645.9,71772.86,61604.9,17649,1.7649,10758,1.0758,0.1638792,3069,0.3069,0.0467508,,,,,,,55110,5.511,5.325,4.817208,,285874,254098,31776,0.1250541,Democrat
Alabama,2017,Southeast,0.0480902,2430.4,0.24304,0.01121988,1950,0.195,0.00900213,35501.4,3.55014,0.1638913,12582.8,15286.2,6050.6,0.60506,0.0279324,4381.3,0.43813,0.0202262,12207.1,1.22071,0.0563538,24539,2.4539,0.1132837,13123.6,1317.9,16134.1,1.61341,0.0744827,10417.084,216615.5,48090.21,197963.8,33020,3.302,27869,2.7869,0.1286565,14441.5,1.44415,0.0666688,,,,,,,91960,9.196,4.508333,5.33569,,674712,613125,61587,0.1004477,Republican
Mississippi,2000,Southeast,0.0717729,1494,0.1494,0.02275847,915,0.0915,0.01393842,12833,1.2833,0.1954882,4292,6466,2758,0.2758,0.0420133,1536,0.1536,0.0233983,3349,0.3349,0.0510161,7714,0.7714,0.1175092,2554,515,5336,0.5336,0.0812846,4711.594,65645.9,71772.86,61604.9,17649,1.7649,10758,1.0758,0.1638792,3069,0.3069,0.0467508,,,,,,,55110,5.511,5.325,4.817208,,285874,254098,31776,0.1250541,Republican
Alabama,2000,Southeast,0.0539945,1865,0.1865,0.01564041,2843,0.2843,0.02384219,22715,2.2715,0.1904943,8962,10980,4148,0.4148,0.0347863,3232,0.3232,0.0271045,5758,0.5758,0.0482882,14744,1.4744,0.1236473,7382,751,9819,0.9819,0.0823449,6438.438,119242.4,53994.54,108002.9,20158,2.0158,19942,1.9942,0.1672392,8133,0.8133,0.0682056,,,,,,,84920,8.492,4.625,5.076431,,285874,254098,31776,0.1250541,Democrat
Mississippi,2020,Southeast,0.0737072,1790.9,0.17909,0.0162966,1001.5,0.10015,0.00911332,16327.9,1.63279,0.1485785,5781.5,9607.9,4553.7,0.45537,0.0414372,2555.9,0.25559,0.0232578,5392.2,0.53922,0.0490672,12803.5,1.28035,0.1165076,3546.9,734.3,8618.7,0.86187,0.0784273,8099.99,109894.1,73707.23,125760.5,32751,3.2751,15389.4,1.53894,0.1400385,4281.2,0.42812,0.0389575,,,,,,,50880,5.088,8.05,5.040974,,750722,685084,65638,0.0958102,Republican
Virginia,2017,Southeast,0.0430973,1848.7,0.18487,0.00358854,1379,0.1379,0.0026768,42028.8,4.20288,0.0815828,22276.2,27619.2,13857.1,1.38571,0.0268983,17686.9,1.76869,0.0343323,27253.2,2.72532,0.0529017,69812.8,6.98128,0.1355148,66723,5036.5,33048.2,3.30482,0.0641504,22202.326,515167.2,43097.32,462372.2,41093,4.1093,49895.4,4.98954,0.0968528,71759.5,7.17595,0.1392936,,,,,,,83500,8.35,3.666667,5.711948,,674712,613125,61587,0.1004477,Democrat
North Carolina,2005,Southeast,0.0138332,3974,0.3974,0.01127713,1269,0.1269,0.00360108,79125,7.9125,0.2245353,22747,22578,9348,0.9348,0.0265271,13187,1.3187,0.0374211,32996,3.2996,0.0936337,37582,3.7582,0.1066475,17765,3504,24331,2.4331,0.0690448,4874.75,352394.5,13833.22,280391.8,26822,2.6822,45325,4.5325,0.1286201,21269,2.1269,0.0603557,,,,,,,60620,6.062,5.6,5.547029,,428018,388870,39148,0.1006712,Democrat
North Carolina,2006,Southeast,0.0140057,4180,0.418,0.01089897,1202,0.1202,0.00313411,92382,9.2382,0.2408778,23793,22809,9606,0.9606,0.0250468,13233,1.3233,0.0345039,32657,3.2657,0.0851502,38946,3.8946,0.1015482,18952,3677,25939,2.5939,0.0676336,5371.5,383522.3,14005.7,304872.7,27851,2.7851,46602,4.6602,0.1215105,22629,2.2629,0.0590031,,,,,,,55750,5.575,5.133333,5.583791,,434099,391181,42918,0.1097139,Democrat
Arkansas,2009,Southeast,0.0769397,2633,0.2633,0.02712786,2520,0.252,0.02596362,13971,1.3971,0.1439435,6986,6833,3954,0.3954,0.0407382,4469,0.4469,0.0460442,4263,0.4263,0.0439218,9802,0.9802,0.1009902,3364,526,7868,0.7868,0.0810642,7467.679,97058.9,76939.66,90992.3,25712,2.5712,13819,1.3819,0.1423775,3890,0.389,0.0400788,,,,,,,60510,6.051,7.725,4.987035,,537991,484480,53511,0.1104504,Democrat
South Carolina,2004,Southeast,0.0503371,1160,0.116,0.00858241,516,0.0516,0.00381769,27339,2.7339,0.2022712,9215,12266,3619,0.3619,0.0267757,3385,0.3385,0.0250444,5905,0.5905,0.0436889,16607,1.6607,0.1228691,6573,951,8906,0.8906,0.0658922,6803.568,135160.1,50337.11,117451.8,24904,2.4904,21481,2.1481,0.15893,7524,0.7524,0.0556673,,,,,,,57390,5.739,7.441667,5.130848,,407512,369909,37603,0.1016547,Republican
Louisiana,2000,Southeast,0.0490354,1131,0.1131,0.00851593,26425,2.6425,0.1989686,28681,2.8681,0.2159553,8278,10225,5067,0.5067,0.0381523,2485,0.2485,0.018711,5623,0.5623,0.0423387,16351,1.6351,0.1231158,7498,1438,10496,1.0496,0.0790303,6512.382,132809.9,49035.37,106907.7,19489,1.9489,18503,1.8503,0.1393194,8936,0.8936,0.0672841,,,,,,,49360,4.936,5.15,5.12323,,285874,254098,31776,0.1250541,Republican
West Virginia,2016,Southeast,0.0746689,295.7,0.02957,0.00423552,5771.9,0.57719,0.08267492,7086.9,0.70869,0.1015106,3341.7,4969.1,2104.5,0.21045,0.0301442,1608.6,0.16086,0.0230411,2637,0.2637,0.0377716,7461.7,0.74617,0.1068791,2918.3,429.2,7517,0.7517,0.1076712,5212.967,69814.4,74668.94,68067.9,34297,3.4297,8310.8,0.83108,0.1190413,3347.5,0.33475,0.0479486,,,,,,,53220,5.322,6.091667,4.843945,,660833,599787,61046,0.1017795,Democrat
Mississippi,2011,Southeast,0.0679638,1386,0.1386,0.01438183,1430,0.143,0.0148384,14047,1.4047,0.1457587,4514,7423,3180,0.318,0.0329973,1927,0.1927,0.0199955,3979,0.3979,0.0412881,10307,1.0307,0.1069506,3016,696,7027,0.7027,0.0729157,6549.779,96371.6,67963.79,96643.4,26892,2.6892,11937,1.1937,0.1238643,3712,0.3712,0.0385176,,,,,,,52010,5.201,9.775,4.983949,,606770,552210,54560,0.098803,Republican
Arkansas,2006,Southeast,0.0743319,2888,0.2888,0.03059824,942,0.0942,0.00998045,19393,1.9393,0.2054681,7532,7185,4953,0.4953,0.0524768,3761,0.3761,0.0398476,3619,0.3619,0.0383432,8607,0.8607,0.0911908,3411,456,7382,0.7382,0.078212,7015.781,94384.5,74331.92,82891.6,24523,2.4523,14717,1.4717,0.155926,3867,0.3867,0.0409707,,,,,,,65360,6.536,5.25,4.974901,,434099,391181,42918,0.1097139,Republican
Alabama,2007,Southeast,0.0522654,1549,0.1549,0.00912904,3278,0.3278,0.0193189,29559,2.9559,0.174206,11076,12865,4714,0.4714,0.027782,4962,0.4962,0.0292436,8217,0.8217,0.0484269,16982,1.6982,0.1000835,9575,876,11530,1.153,0.0679521,8868.314,169678.4,52265.43,151942.6,27160,2.716,23941,2.3941,0.1410963,10451,1.0451,0.061593,,,,,,,86040,8.604,4.041667,5.229627,,443797,397808,45989,0.115606,Republican
Mississippi,2012,Southeast,0.0698027,1636,0.1636,0.0164233,1560,0.156,0.01566036,15370,1.537,0.1542947,4610,7496,3218,0.3218,0.0323045,2028,0.2028,0.0203585,4109,0.4109,0.041249,9639,0.9639,0.0967629,2986,719,7140,0.714,0.0716762,6953.365,99614.6,69802.67,99732.8,27446,2.7446,12106,1.2106,0.1215284,3705,0.3705,0.0371933,,,,,,,45500,4.55,8.825,4.998323,,544573,488543,56030,0.114688,Republican
Mississippi,2003,Southeast,0.0681712,1822,0.1822,0.02484584,1087,0.1087,0.01482296,13622,1.3622,0.1857574,4639,7337,2744,0.2744,0.0374188,1599,0.1599,0.0218049,3400,0.34,0.0463644,7788,0.7788,0.1062016,2893,541,5867,0.5867,0.0800058,4999.144,73332.2,68171.2,69011.9,20163,2.0163,11976,1.1976,0.1633116,3434,0.3434,0.046828,,,,,,,49760,4.976,6.141667,4.865295,,388542,350650,37892,0.1080622,Democrat
Mississippi,2001,Southeast,0.0708575,1646,0.1646,0.02455668,1179,0.1179,0.01758951,12171,1.2171,0.1815792,4271,6581,2600,0.26,0.0387894,1543,0.1543,0.02302,3292,0.3292,0.0491134,8071,0.8071,0.1204113,2743,532,5490,0.549,0.0819053,4749.481,67028.6,70857.53,65064.1,18451,1.8451,10852,1.0852,0.161901,3275,0.3275,0.0488597,,,,,,,47400,4.74,5.491667,4.82626,,318542,284384,34158,0.1201122,Democrat
Florida,2012,Southeast,0.0428917,4566,0.4566,0.0059352,1720,0.172,0.00223577,36210,3.621,0.0470682,49101,54968,22021,2.2021,0.0286244,31202,3.1202,0.0405585,39512,3.9512,0.0513604,121360,12.136,0.1577519,50269,7309,62570,6.257,0.0813327,32997.012,769309.1,42891.75,794071.1,36295,3.6295,104069,10.4069,0.1352759,57578,5.7578,0.0748438,,,9,Swing,4.28551,,57210,5.721,8.666667,5.886101,5.431795,544573,488543,56030,0.114688,Republican
Florida,2010,Southeast,0.0413191,6226,0.6226,0.0084387,1148,0.1148,0.001556,36889,3.6889,0.0499992,47657,54268,21470,2.147,0.0291004,32530,3.253,0.0440911,36617,3.6617,0.0496306,120854,12.0854,0.1638052,48126,7385,61115,6.1115,0.0828351,30484.883,737791.1,41319.13,730690.1,34139,3.4139,101925,10.1925,0.1381489,55511,5.5511,0.0752395,,,13,Swing,4.27516,,57500,5.75,10.825,5.867933,5.430228,608390,559569,48821,0.0872475,Republican
West Virginia,2006,Southeast,0.0804516,288,0.0288,0.00509464,6999,0.6999,0.12381037,6941,0.6941,0.1227844,3231,4700,2005,0.2005,0.0354679,1467,0.1467,0.0259508,2038,0.2038,0.0360517,5201,0.5201,0.0920042,2511,274,5545,0.5545,0.0980895,4547.929,56530,80451.6,52147,25238,2.5238,7931,0.7931,0.1402972,2785,0.2785,0.0492659,,,,,,,53820,5.382,5.2,4.752279,,434099,391181,42918,0.1097139,Democrat
Virginia,2010,Southeast,0.0388058,1213,0.1213,0.00286828,2668,0.2668,0.00630879,41355,4.1355,0.0977886,16793,21282,9910,0.991,0.0234333,18350,1.835,0.0433907,17106,1.7106,0.0404491,58346,5.8346,0.1379658,54584,3894,23965,2.3965,0.056668,16411.055,422902,38805.81,364677.9,35834,3.5834,38075,3.8075,0.0900327,58478,5.8478,0.1382779,,,,,,,78780,7.878,7.291667,5.62624,,608390,559569,48821,0.0872475,Democrat
West Virginia,2004,Southeast,0.0760886,270,0.027,0.00547982,6735,0.6735,0.13669104,6676,0.6676,0.1354936,2997,4421,1829,0.1829,0.0371207,1368,0.1368,0.0277644,1757,0.1757,0.0356594,5030,0.503,0.102087,2434,278,5275,0.5275,0.1070594,3749.013,49271.7,76088.56,46551.2,23097,2.3097,7418,0.7418,0.150553,2712,0.2712,0.0550417,,,,,,,49500,4.95,5.766667,4.692597,,407512,369909,37603,0.1016547,Democrat
Florida,2001,Southeast,0.0482664,5546,0.5546,0.01073372,1597,0.1597,0.00309083,30587,3.0587,0.059198,42101,49202,16192,1.6192,0.031338,29024,2.9024,0.056173,31963,3.1963,0.0618611,97729,9.7729,0.1891445,42015,4873,46002,4.6002,0.0890322,24938.748,516689.6,48266.4,497335.4,26452,2.6452,91303,9.1303,0.1767076,46888,4.6888,0.0907469,,,1,Swing,4.2137,,57230,5.723,4.425,5.71323,5.406464,318542,284384,34158,0.1201122,Republican
Kentucky,2000,Southeast,0.0673234,2404,0.2404,0.02103362,6136,0.6136,0.05368648,25986,2.5986,0.2273626,8483,9153,6801,0.6801,0.0595049,2527,0.2527,0.0221098,5470,0.547,0.0478594,13365,1.3365,0.1169361,4933,837,10418,1.0418,0.0911515,7694.61,114293.2,67323.43,100475.1,20645,2.0645,17636,1.7636,0.1543049,5770,0.577,0.0504842,,,,,,,58270,5.827,4.141667,5.058021,,285874,254098,31776,0.1250541,Democrat
North Carolina,2011,Southeast,0.0131675,2928,0.2928,0.00685384,419,0.0419,0.00098079,89867,8.9867,0.2103601,22020,21418,9182,0.9182,0.0214932,12690,1.269,0.0297047,30883,3.0883,0.0722907,47515,4.7515,0.1112228,21930,4394,27688,2.7688,0.0648119,5625.25,427205.6,13167.55,355001.6,30356,3.0356,43438,4.3438,0.1016794,26324,2.6324,0.061619,,,,,,,57210,5.721,10.23333,5.630637,,606770,552210,54560,0.098803,Democrat
Georgia,2005,Southeast,0.040502,3513,0.3513,0.00908257,2091,0.2091,0.0054061,52327,5.2327,0.135287,34527,26379,15314,1.5314,0.0395931,32949,3.2949,0.0851869,24154,2.4154,0.0624481,49824,4.9824,0.1288158,23921,3650,22307,2.2307,0.0576729,15665.563,386785,40501.99,297084.9,27684,2.7684,60906,6.0906,0.1574673,27571,2.7571,0.0712825,,,,,,,66200,6.62,5.683333,5.58747,,428018,388870,39148,0.1006712,Republican
Kentucky,2015,Southeast,0.0604001,2058,0.2058,0.01071767,2839,0.2839,0.01478497,33792,3.3792,0.1759823,11602,10353,7497,0.7497,0.0390429,4258,0.4258,0.0221749,8087,0.8087,0.0421156,18343,1.8343,0.0955269,6834,938,14299,1.4299,0.0744665,11597.983,192019.3,60400.09,172269.4,32339,3.2339,21955,2.1955,0.1143375,7772,0.7772,0.0404751,,,,,,,51310,5.131,5.233333,5.283345,,624357,567054,57303,0.1010539,Republican
Louisiana,2005,Southeast,0.0437254,1300,0.13,0.00658006,14553,1.4553,0.07366127,62582,6.2582,0.3167642,10259,12923,6234,0.6234,0.0315539,4059,0.4059,0.020545,6344,0.6344,0.0321107,16190,1.619,0.0819471,7395,1424,11709,1.1709,0.0592661,8638.674,197566.5,43725.4,137162.4,24059,2.4059,23182,2.3182,0.1173377,8819,0.8819,0.0446381,,,,,,,53680,5.368,7.058333,5.295713,,428018,388870,39148,0.1006712,Democrat
Tennessee,2014,Southeast,0.0388174,1294,0.1294,0.00425447,778,0.0778,0.00255794,46425,4.6425,0.1526383,19432,19581,12008,1.2008,0.0394805,7763,0.7763,0.0255236,13183,1.3183,0.0433437,30481,3.0481,0.1002169,14465,2570,26259,2.6259,0.0863356,11806.329,304150.4,38817.4,263856,32483,3.2483,39013,3.9013,0.1282688,17035,1.7035,0.0560085,,,,,,,52880,5.288,6.6,5.483088,,576978,517428,59550,0.1150885,Republican
Georgia,2000,Southeast,0.0439232,3165,0.3165,0.01028895,2804,0.2804,0.00911539,51328,5.1328,0.1668598,29086,23664,14506,1.4506,0.0471569,19946,1.9946,0.0648415,21352,2.1352,0.0694122,43188,4.3188,0.1403978,21137,3233,18584,1.8584,0.0604138,13511.275,307611.6,43923.16,236616.8,22937,2.2937,52750,5.275,0.1714825,24370,2.437,0.0792233,,,,,,,67330,6.733,3.533333,5.488003,,285874,254098,31776,0.1250541,Democrat
Kentucky,2019,Southeast,0.0616296,2973.3,0.29733,0.01404224,1802.8,0.18028,0.00851423,38406.6,3.84066,0.1813859,15147.2,13480.2,10010.6,1.00106,0.0472779,5227,0.5227,0.024686,11534.7,1.15347,0.0544758,22793,2.2793,0.1076463,9037.4,1457.2,18944.6,1.89446,0.0894712,13049.436,211739.7,61629.61,195419.7,36704,3.6704,28627.4,2.86274,0.1352009,10494.6,1.04946,0.0495637,,,,,,,63400,6.34,4.1,5.325802,,749554,685729,63825,0.0930761,Republican
Tennessee,2018,Southeast,0.0434477,1357.9,0.13579,0.00374734,886.8,0.08868,0.00244727,54176.8,5.41768,0.1495095,23481,27051.3,16725.5,1.67255,0.0461567,11770.6,1.17706,0.0324828,21077.3,2.10773,0.0581661,41643.4,4.16434,0.1149216,20920.9,3888.1,34981.5,3.49815,0.096537,15743.88,362363.7,43447.73,316176.5,36770,3.677,50532.3,5.05323,0.1394519,24809,2.4809,0.0684644,,,,,,,64800,6.48,3.5,5.559144,,696507,634179,62328,0.0982814,Republican
Alabama,2004,Southeast,0.047898,2475,0.2475,0.01689135,3005,0.3005,0.02050849,28004,2.8004,0.1911214,9982,12126,4255,0.4255,0.0290395,4425,0.4425,0.0301997,8694,0.8694,0.0593347,15526,1.5526,0.1059617,8998,825,10813,1.0813,0.0737964,7018.242,146524.7,47898.01,128606.3,23932,2.3932,22108,2.2108,0.1508824,9823,0.9823,0.0670399,,,,,,,81670,8.167,5.575,5.165911,,407512,369909,37603,0.1016547,Republican
Tennessee,2002,Southeast,0.0399289,2245,0.2245,0.01149577,1125,0.1125,0.00576069,36682,3.6682,0.1878342,15451,16905,10572,1.0572,0.0541351,5849,0.5849,0.0299505,11812,1.1812,0.0604847,24338,2.4338,0.1246254,10999,2338,17453,1.7453,0.08937,7797.681,195289.2,39928.89,162879.4,23201,2.3201,32356,3.2356,0.1656825,13337,1.3337,0.0682936,,,,,,,57470,5.747,5.125,5.290678,,352895,314672,38223,0.1214693,Republican
South Carolina,2007,Southeast,0.0545231,822,0.0822,0.00515805,330,0.033,0.00207075,29084,2.9084,0.1825022,10682,12731,3917,0.3917,0.0245792,4418,0.4418,0.027723,7173,0.7173,0.0450106,18993,1.8993,0.1191811,7347,1025,9827,0.9827,0.0616644,8688.935,159362.5,54523.09,143055.1,28740,2.874,23413,2.3413,0.1469166,8372,0.8372,0.0525343,,,,,,,60390,6.039,6.066667,5.202386,,443797,397808,45989,0.115606,Republican
Georgia,2007,Southeast,0.0439697,2806,0.2806,0.0067593,1846,0.1846,0.00444678,52105,5.2105,0.1255143,36999,26483,16842,1.6842,0.0405702,35940,3.594,0.0865749,27299,2.7299,0.0657598,48555,4.8555,0.1169628,25905,4084,23476,2.3476,0.0565507,18253.216,415131.9,43969.68,331363.7,29635,2.9635,63482,6.3482,0.1529201,29989,2.9989,0.0722397,,,,,,,66440,6.644,4.908333,5.618186,,443797,397808,45989,0.115606,Republican
Georgia,2010,Southeast,0.0354602,3189,0.3189,0.00764961,1153,0.1153,0.00276576,46149,4.6149,0.1106999,31106,24105,15852,1.5852,0.038025,32825,3.2825,0.078739,27038,2.7038,0.0648574,48397,4.8397,0.1160923,26062,4451,24978,2.4978,0.059916,14782.779,416883.8,35460.19,337420.5,29170,2.917,55211,5.5211,0.1324374,30513,3.0513,0.0731931,,,,,,,57570,5.757,10.65833,5.620015,,608390,559569,48821,0.0872475,Republican
North Carolina,2008,Southeast,0.013542,3230,0.323,0.00781395,843,0.0843,0.00203937,90190,9.019,0.2181858,24016,22640,9126,0.9126,0.0220774,14433,1.4433,0.034916,33010,3.301,0.0798571,44088,4.4088,0.1066568,21340,4086,27748,2.7748,0.0671274,5597.75,413363.3,13541.96,351637.5,29283,2.9283,46656,4.6656,0.1128692,25426,2.5426,0.0615101,,,,,,,56560,5.656,6.208333,5.616332,,461317,411142,50175,0.1220381,Democrat
Georgia,2004,Southeast,0.040001,3058,0.3058,0.00839521,2552,0.2552,0.00700608,52108,5.2108,0.1430535,32515,25219,15017,1.5017,0.0412266,28385,2.8385,0.0779261,21870,2.187,0.0600403,49783,4.9783,0.1366707,23216,3610,21581,2.1581,0.0592469,14570.573,364255.2,40001,280462.4,26254,2.6254,57734,5.7734,0.1584988,26826,2.6826,0.0736462,,,,,,,60790,6.079,5.083333,5.561406,,407512,369909,37603,0.1016547,Republican
